"ITTER107","Territorio","TIPO_DATO8","Tipo dato","TIP_FAM","Tipologia familiare","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OTHER1","altre tipologie","2020","2020",19.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OTHER1","altre tipologie","2021","2021",22.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2016","2016",7.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2017","2017",9.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2018","2018",8.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2019","2019",7.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2020","2020",8.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","WH_FR_HH","famiglie di soli italiani","2021","2021",8.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","NAT_FR_HH","famiglie miste","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2016","2016",5.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2017","2017",8.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2018","2018",8.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2019","2019",7.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2020","2020",6.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1ELD","1 anziano","2021","2021",8.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2016","2016",6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2017","2017",6.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2018","2018",6.2,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2019","2019",4.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2020","2020",6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2GE_ELD","2 anziani o più ","2021","2021",6.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2016","2016",5.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2017","2017",8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2018","2018",7.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2019","2019",6.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2020","2020",6.3,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1ELD","almeno un anziano","2021","2021",8.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2016","2016",7.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2017","2017",12.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2018","2018",13.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2019","2019",8.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2020","2020",12.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","1MINCH","1 figlio minore","2021","2021",11.3,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2016","2016",7.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2017","2017",9.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2018","2018",13.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2019","2019",13.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2020","2020",12.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","2MINCH","2 figli minori","2021","2021",16.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2016","2016",31.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2017","2017",23.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2019","2019",23.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2020","2020",20.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","3MINCH","3 figli minori o più","2021","2021",17.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2016","2016",10,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2017","2017",12.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2018","2018",14.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2019","2019",12.2,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2020","2020",13.2,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1MINCH","almeno un figlio minore","2021","2021",13.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2016","2016",11.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2017","2017",12.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2018","2018",14.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2019","2019",11.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2020","2020",13.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR35_44","almeno un figlio minore e p.r. con 35-44 anni","2021","2021",14.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2016","2016",7.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2017","2017",10.3,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2018","2018",12.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2019","2019",12.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2020","2020",13.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR45_55","almeno un figlio minore e p.r. con 45-54 anni","2021","2021",13,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PRGE55","almeno un figlio minore e p.r. con 55 anni e più","2021","2021",14.4,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F1","Famiglie per presenza di componenti stranieri","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2016","2016",29.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2017","2017",42.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2018","2018",35.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2019","2019",36.2,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2020","2020",31.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2021","2021",37.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2021","2021",12.8,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2016","2016",11.2,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2017","2017",10.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2018","2018",8.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2019","2019",7.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2020","2020",9.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2021","2021",9.1,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2016","2016",8.3,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2017","2017",9.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2018","2018",7.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2019","2019",4.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2020","2020",5.9,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2021","2021",5.7,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2017","2017",18,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2018","2018",22,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2019","2019",17.6,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2020","2020",16.5,,
"ITFG","Mezzogiorno","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2021","2021",13.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2016","2016",19.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2017","2017",24.7,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2018","2018",22.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2019","2019",21.1,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2020","2020",18.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2021","2021",20.8,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2016","2016",15.3,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2017","2017",13.9,,
"ITFG","Mezzogiorno","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2018","2018",12.2,,
